"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AAMP",2851.18154231057,-0.495339415420484,0.397834200286641,-1.24509007788569,0.213098640916818,0.54031026323796
"AANAT",0.532571833341524,-2.31563083906919,6.06118089784875,-0.382042852390539,0.702429579462339,NA
"AAR2",812.890150476714,-0.361067514642725,0.437725842487089,-0.824871368323142,0.40944462303094,0.705120046632397
"AARD",34.3126373361298,-0.554771019566541,1.16669848768799,-0.475505047294535,0.634427036563337,0.844423061310518
"AARS1",1376.37441623971,-0.262077696062813,0.442345078756034,-0.592473407412669,0.553533622924324,0.797958570435303
"AARS1P1",0,NA,NA,NA,NA,NA
"AARS2",156.926172184199,0.670725536299774,0.633174026057036,1.05930677617429,0.289460089940023,0.610464791670197
"AARSD1",174.089455079927,-0.18891455125831,0.616970512832708,-0.306197050473195,0.759454618009367,0.905672145340649
"AARSD1P1",5.2758508745326,-1.96469240012315,2.80866162166296,-0.699511961487156,0.48423214039171,NA
"AASDH",181.058682140262,0.00503319731514788,0.607752405312857,0.0082816575815227,0.993392268810746,0.997252338298933
"AASDHPPT",699.623478919624,-0.531161060025769,0.449020682071822,-1.18293228181594,0.236835986493125,0.564504285905805
"AASS",34.8388446837482,-0.459673308855983,1.14485767142108,-0.401511314751819,0.688043709405977,0.872592949115707
"AATBC",109.375817262092,1.33234887617259,0.738542347589553,1.80402502377974,0.0712273841560784,0.317488293542877
"AATF",2001.66997046911,-0.256147505808995,0.406529450842222,-0.630083516159346,0.528639943889216,0.782957051501888
"AATK",133.581189271311,2.29919251412761,0.673205802995827,3.41528920858375,0.000637143227465635,0.0138944132802392
"ABALON",12.1793102806298,-1.82316748708063,1.93621100444695,-0.941616116680109,0.346389215313791,NA
"ABAT",860.145892171949,-0.316414426659848,0.44660287422958,-0.708491693443945,0.478639968747021,0.751995324844621
"ABCA1",423.97833218667,0.174352749149009,0.529011173999961,0.32958235613568,0.741715556125971,0.898527745928845
"ABCA10",12.8218292926584,-1.60844229736349,1.85962595673523,-0.864927859034235,0.387078385630655,NA
"ABCA11P",183.434257393036,-1.73468168587524,0.616241624925272,-2.81493754350916,0.00487867144140436,0.0628550443098168
"ABCA12",4.57391767503668,0.361121086251089,2.89027796308627,0.124943375987782,0.90056837833444,NA
"ABCA13",463.006699719602,6.52358233293048,0.662233330534198,9.85088190542774,6.79451385137434e-23,6.25350068595866e-20
"ABCA15P",7.49388790544301,1.8294545091175,2.30278841906393,0.794451845411472,0.426932432054861,NA
"ABCA17P",1.44455900490243,-3.70616107435242,5.56072578445375,-0.66648873150944,0.505098763898368,NA
"ABCA2",204.12129200821,1.35160992091832,0.584165301190779,2.31374564384971,0.0206816785707999,0.154949653514581
"ABCA3",37.9002798457801,0.856989407694066,1.10355362251032,0.776572511034504,0.437411024875647,0.722491260575282
"ABCA3P1",0,NA,NA,NA,NA,NA
"ABCA4",5.77187153388658,-2.12455825201052,2.78171434311579,-0.763758599896641,0.445011112379747,NA
"ABCA5",180.345722909606,0.336765806652651,0.605531690641282,0.556148937962277,0.578109042658137,0.812012267101028
"ABCA6",12.5832133537275,0.451483535315328,1.81183455444789,0.249185850996702,0.803217023567377,NA
"ABCA7",744.463809698229,1.41966676747799,0.444697852079671,3.19243000801282,0.00141081131639165,0.0248215142714258
"ABCA8",4.95999115570361,-0.23209637235011,3.17223707940116,-0.0731648885441828,0.941674906359216,NA
"ABCA9",24.4266112692974,-0.443102367899068,1.36154659985875,-0.32544047184653,0.744847729000072,NA
"ABCA9-AS1",2.96251401450436,-2.17187349409242,4.12228532375865,-0.526861515765273,0.598289760367196,NA
"ABCB1",167.724535260299,1.24004039017062,0.71918001320902,1.72424200811351,0.0846641634706046,0.348355538214061
"ABCB10",349.812169663697,-0.321124057229119,0.656229564279145,-0.489347135071349,0.624595956080999,0.837685232978805
"ABCB10P1",0,NA,NA,NA,NA,NA
"ABCB10P3",0,NA,NA,NA,NA,NA
"ABCB10P4",0,NA,NA,NA,NA,NA
"ABCB11",7.96542082991865,-1.49163662861527,2.29079136326508,-0.651144688484084,0.514953091299731,NA
"ABCB4",29.7276154110454,0.659015162190858,1.27706708521397,0.516038013837341,0.605827859449248,0.82982244054038
"ABCB5",7.20311425389392,-1.30523102717305,2.53178911418799,-0.515537024730305,0.606177803965023,NA
"ABCB6",80.2164577262319,-1.26001292074844,1.05392664318177,-1.19554138696456,0.231875576231015,0.559653106337874
"ABCB7",395.094939695937,-0.0940541060005044,0.511845094345725,-0.183755020883282,0.854205643322798,0.944577256046519
"ABCB8",303.728384552078,-0.355887194170741,0.53548018409342,-0.664613191566119,0.506297929655029,0.769664840724679
"ABCB9",88.5623092644142,0.51417070696444,0.777974289066535,0.660909639547827,0.508670263805254,0.771021048567007
"ABCC1",581.947420061273,1.25401568557904,0.474920162971658,2.64047682821561,0.00827894538756567,0.088537218429406
"ABCC10",167.213279937927,1.08958862661682,0.629201386007152,1.73170093208351,0.0833268246105851,0.345070534087592
"ABCC11",8.43857847579283,-0.0965459256146794,2.17999720075525,-0.0442871787088679,0.964675491556111,NA
"ABCC12",0.29965484779674,2.2249267189133,5.94809120947645,0.37405726317185,0.70836171348144,NA
"ABCC13",50.0830098450131,-6.36716944775274,1.91916102828478,-3.31768379719721,0.000907671755372052,0.018136193038818
"ABCC2",45.9709080900612,1.26586734150209,1.03200817797736,1.22660592087853,0.21997074274514,0.546958740088419
"ABCC3",342.803005853849,0.604666391471844,0.509277790614994,1.18730170962621,0.235108633997409,0.562320893981783
"ABCC4",116.221579259038,-0.0821079895046119,0.778922264838028,-0.105412302627767,0.916048654367823,0.969601703044784
"ABCC5",219.582756597437,0.92945186391824,0.585266159549716,1.58808406867968,0.112267330286144,0.399124513053952
"ABCC5-AS1",0,NA,NA,NA,NA,NA
"ABCC6",12.6312296344227,2.62813932823742,1.86277082709019,1.41087636225375,0.158281073126756,NA
"ABCC6P1",0.865595612264243,1.88435926865348,5.84374965127761,0.32245722029545,0.747106341571249,NA
"ABCC6P2",0,NA,NA,NA,NA,NA
"ABCC8",5.32956610861388,0.370810809091942,2.68143784501193,0.138288049369383,0.890012769987097,NA
"ABCC9",5.91903541889824,1.34811538982605,2.57596625251083,0.52334357583762,0.600735181871664,NA
"ABCD1",1069.61126887662,-0.375226047966054,0.423641095968108,-0.885716828554095,0.375770137657278,0.681644622707696
"ABCD1P2",0,NA,NA,NA,NA,NA
"ABCD1P3",0,NA,NA,NA,NA,NA
"ABCD1P4",0,NA,NA,NA,NA,NA
"ABCD1P5",0.266285916670762,-1.55813889262322,6.10497358612234,-0.255224510088813,0.798549701468962,NA
"ABCD2",5.58282939711395,1.18518431775086,2.69706589431439,0.439434690954091,0.660346594474096,NA
"ABCD3",747.163456685802,0.0627581436355669,0.453244200305448,0.138464305981794,0.889873477545277,0.958571211683125
"ABCD4",271.651532801324,0.381722997802363,0.554113375474151,0.688889701454554,0.490892680753843,0.760135185781398
"ABCE1",1006.92566958294,-0.340911749681564,0.424889264851539,-0.802354349434275,0.422348011931579,0.714262730037461
"ABCF1",3754.24767566092,-0.560378357036021,0.398627906055939,-1.40576800701299,0.159793025095308,0.472133243891152
"ABCF2",525.602531842171,-0.395092209943658,0.471635428953042,-0.837706808457333,0.402195388671427,0.700331022025203
"ABCF2-H2BK1",245.00822940382,-0.371969249643146,0.558593986230074,-0.665902710756968,0.505473287743443,0.7694438324695
"ABCF2P1",0,NA,NA,NA,NA,NA
"ABCF2P2",0,NA,NA,NA,NA,NA
"ABCF3",1360.32748117238,-0.382684564362719,0.425450547072877,-0.899480719899434,0.368396660817145,0.675558436091786
"ABCG1",226.650334148957,-0.313884469590487,0.567080618223829,-0.553509429706158,0.579914625363234,0.813161566663396
"ABCG2",1762.72696208673,-0.755279103233739,0.585805735169051,-1.28929960546696,0.197293948099871,0.521232630017706
"ABCG4",0,NA,NA,NA,NA,NA
"ABCG5",0,NA,NA,NA,NA,NA
"ABCG8",8.69502400715448,0.288609279711692,2.13869290624835,0.134946573614425,0.892654115887792,NA
"ABHD1",12.3137451941952,0.637738324503325,1.82243332050979,0.349937809699908,0.726385370776251,NA
"ABHD10",110.732853026239,0.535122451213122,0.725052199186851,0.738046794166356,0.460486013927006,0.73897291034179
"ABHD11",1762.62861627941,-0.919098932566607,0.404957002718264,-2.26962103728835,0.0232305860886358,0.166307054322436
"ABHD12",2030.13944865412,-1.00670516698003,0.399822782493373,-2.51787844780135,0.0118064057732374,0.110278084287045
"ABHD12B",5.22694260471144,2.48886335684903,3.02196713322369,0.823590478363024,0.410172287985203,NA
"ABHD13",286.033712649782,0.502719299719255,0.533908739382567,0.941582826122342,0.34640626578212,0.658990862963645
"ABHD14A",25.3694506614598,0.273842749180349,1.32765295972321,0.206260790649268,0.836587204496053,NA
"ABHD14A-ACY1",23.3614676026143,-0.353278398370585,1.38115614777973,-0.255784546112686,0.79811720746474,NA
"ABHD14B",475.679121196892,-0.179960356566379,0.475924311758158,-0.378128101717625,0.70533543327476,0.881423723129991
"ABHD15",230.941814398196,0.896530600427817,0.579382293386545,1.547390402954,0.121769134022561,0.415613209215546
"ABHD15-AS1",0.532571833341524,-2.31563083906919,6.06118089784875,-0.382042852390539,0.702429579462339,NA
"ABHD16A",438.709511409217,0.721718582332046,0.489004995528258,1.47589204390927,0.139972875679078,0.44220999143192
"ABHD16B",2.15381587918296,0.508035160414131,4.07399377402903,0.124701997252122,0.90075947616726,NA
"ABHD17A",1743.97748203417,0.00684564521676894,0.40397056266931,0.0169459011358032,0.986479774203988,0.994979767165992
"ABHD17AP1",0.599309695593481,3.22487268242861,5.85997769186276,0.550321665371988,0.582098766770113,NA
"ABHD17AP3",2.26694530073158,0.426357094254416,4.43696064031442,0.0960921515463799,0.923447384621162,NA
"ABHD17AP4",0.599309695593481,3.22487268242861,5.85997769186276,0.550321665371988,0.582098766770113,NA
"ABHD17AP5",5.45985959025622,1.90176568325426,2.97706827700382,0.638804859782468,0.522949886402271,NA
"ABHD17AP6",3.59585817356088,5.80984347026025,3.93707329329955,1.47567572088332,0.140030966774955,NA
"ABHD17AP7",0,NA,NA,NA,NA,NA
"ABHD17AP8",0,NA,NA,NA,NA,NA
"ABHD17AP9",0,NA,NA,NA,NA,NA
"ABHD17B",183.65259140987,-0.253239110380506,0.606526845779775,-0.417523333291096,0.676295660974557,0.86638798638637
"ABHD17C",2999.51504840013,-0.760082692015488,0.461900843096398,-1.64555380960164,0.0998556555763327,0.376561942129853
"ABHD18",211.772491678728,0.526382637754571,0.578149140064975,0.910461680692657,0.362579081575644,0.67198333182528
"ABHD2",911.869454053815,1.16387022983393,0.477403919894019,2.4379151098975,0.0147722425952736,0.126843174611078
"ABHD3",195.893885950397,0.913815057700354,0.590857319651893,1.54659175287654,0.121961719652569,0.415613209215546
"ABHD4",1047.19025297472,-0.470311050250094,0.428511364535518,-1.09754627105371,0.272402665307762,0.596824607859378
"ABHD5",3761.55814286102,-0.318593618663675,0.408083415676176,-0.780707096699287,0.434974785730431,0.720713046831689
"ABHD6",62.1880883128002,0.76063825726326,0.89994704274169,0.845203352128337,0.397997311063543,0.698018029925229
"ABHD8",604.975423980552,-0.486367607406935,0.455752320262227,-1.06717527434,0.28589269557701,0.607515947549341
"ABI1",1660.58782666497,-0.152810524185678,0.406424885367263,-0.37598712501965,0.706926467701349,0.882444618408923
"ABI1P1",0,NA,NA,NA,NA,NA
"ABI2",605.903451385493,-0.753021487736736,0.482947837005841,-1.55921909166275,0.118944533655013,0.411168357418715
"ABI3",521.626357884034,0.567872223730983,0.552604571935751,1.02762852964055,0.304124598707159,0.625169919293016
"ABI3BP",6.09187268463861,0.0463614484742981,2.91029644723581,0.0159301464008356,0.987290119701182,NA
"ABITRAM",597.841950013077,-0.919779538505731,0.458339725752122,-2.00676373185065,0.0447748263341244,0.246014611501837
"ABITRAMP1",0,NA,NA,NA,NA,NA
"ABL1",540.158900326091,0.558121276934232,0.490303448497785,1.13831807352004,0.254987689776267,0.580214555495739
"ABL2",674.818512844181,-0.0207596984110966,0.471996721258217,-0.0439827174132837,0.964918180041463,0.988087314535683
"ABLIM1",327.761643827954,0.166607783977887,0.644368306183789,0.25855986767041,0.795974851390268,0.920161681092545
"ABLIM2",14.8606645721053,1.16166068638203,1.73603077000382,0.669147521146458,0.50340137868902,NA
"ABLIM3",30.7397093759842,0.746933178663094,1.23580976000639,0.604407897425271,0.545572486477895,0.79337117968087
"ABO",32.5405270489018,0.835364662633443,1.20193926349739,0.695014039397223,0.487046503257813,0.75688547984113
"ABR",1155.37641365135,0.867389892554716,0.420526808537254,2.06262686455547,0.0391480933286562,0.229030795994788
"ABR-AS1",0,NA,NA,NA,NA,NA
"ABRA",0,NA,NA,NA,NA,NA
"ABRACL",447.550616731403,0.321901230276575,0.494886417141735,0.650454769269578,0.515398509226487,0.775219737924224
"ABRAXAS1",197.652534533907,0.343576043633765,0.588668219574405,0.583649723578016,0.559455999245083,0.80129601518419
"ABRAXAS1P1",0,NA,NA,NA,NA,NA
"ABRAXAS1P2",15.0798933971423,0.399642761927645,1.66007526920242,0.240737736018231,0.809758389807701,NA
"ABRAXAS2",516.723941013918,-0.621206278297606,0.468690999786842,-1.32540688551759,0.185036234494649,0.507703295913582
"ABT1",924.91487276434,-0.672242238829538,0.432880065100231,-1.55295263752532,0.120434450083893,0.412880923012162
"ABT1P1",0.455993585780453,-1.951880622736,6.08745070361914,-0.320640070493804,0.748483167762245,NA
"ABTB1",846.286665419023,1.01369941666469,0.456316264774414,2.22148429700577,0.0263181771260042,0.180687101589694
"ABTB2",579.484921890358,-0.446894368144211,0.458852948646017,-0.973938098170463,0.330087275713377,0.645876325027264
"ABTB3",40.864418581683,1.40957495240468,1.07891128468654,1.30647901492124,0.191389710821427,0.51545027473511
"ACAA1",1485.47049516751,0.15936829979108,0.411920938075085,0.386890505095009,0.69883727068687,0.877914091941372
"ACAA2",1517.22584750346,-0.382620341908647,0.425740030281585,-0.898718266298759,0.368802744944562,0.675558436091786
"ACAA2P1",4.81667504589058,-1.14298831323431,2.96740707789006,-0.385180827312383,0.70010344714633,NA
"ACACA",178.643974622117,0.190538378714752,0.638258149918781,0.298528704629934,0.765299671185894,0.907517758292564
"ACACB",112.986616441946,1.64426765863968,0.710101449083312,2.31553908355251,0.0205834482167488,0.154750919972185
"ACAD10",175.950554072455,0.953380208549353,0.611828102877527,1.55824847545487,0.119174357778319,0.411576358499888
"ACAD11",144.390829692343,0.365600660293665,0.657175709564112,0.556321018827915,0.577991420847098,0.812012267101028
"ACAD8",253.010984682828,1.54450355038722,0.550019794513619,2.80808721030307,0.00498367285347553,0.0636509682916572
"ACAD9",852.951393133637,-0.946762690819652,0.449844322263633,-2.10464519382063,0.0353222045108173,0.217420416989559
"ACAD9-DT",4.77664797231706,-1.10393932926327,2.86825084200195,-0.384882421403824,0.700324530243746,NA
"ACADL",55.3937651342292,-0.684876466313926,0.970832827168983,-0.705452521945589,0.480528668477774,0.752591492614793
"ACADM",324.662784721637,0.305029442418473,0.522618374708704,0.583656176628863,0.559451656805601,0.80129601518419
"ACADS",504.669236280497,-0.663212505488155,0.474505550536742,-1.39769177565564,0.162205645044727,0.476027941660444
"ACADSB",167.921365004387,0.216544765240733,0.619812681838695,0.349371304566318,0.726810573317618,0.892536027201222
"ACADVL",7819.70681639439,-0.626967782240415,0.408273390791619,-1.53565673487748,0.124622591498812,0.419760357367681
"ACAN",2.04386870049591,-0.260322857477128,4.18734419463039,-0.0621689656682514,0.950428276476177,NA
"ACAP1",693.662712325517,2.32198190040721,0.497942097183255,4.6631564463863,3.11395838951776e-06,0.000241348164442308
"ACAP2",1152.93388535584,0.614787227367515,0.42980040650848,1.43040168891833,0.152601763806569,0.460966886936519
"ACAP2-IT1",1.19861939118696,4.22481970346333,5.81541870318085,0.726485902236495,0.467540946860619,NA
"ACAP3",482.536455024357,0.664706165540232,0.473191793658647,1.40472885296853,0.160101922549562,0.472571840341721
"ACAT1",240.570818639171,0.603810196569725,0.599734818675228,1.00679529980184,0.314033153808519,0.634268580850946
"ACAT2",148.783920894517,0.234154427759187,0.646743708326692,0.36205134235478,0.717313663606912,0.886915282138991
"ACBD3",2639.64754427607,-0.505841264315272,0.393462742386057,-1.28561413781575,0.198577760187828,0.522559060022039
"ACBD3-AS1",1.5211372524635,-3.79467888161899,5.45935846480608,-0.695077801921509,0.487006545219732,NA
"ACBD4",298.989042523926,-0.45090431327512,0.53727880644566,-0.839237110910915,0.401336266032059,0.699797423822863
"ACBD5",1034.08676588343,-0.468501965256193,0.423115794185726,-1.10726654900182,0.268178702412698,0.593329262579535
"ACBD6",1129.12937338602,-0.525027595025361,0.430884415807842,-1.21848824363029,0.223038489638941,0.550095443120829
"ACBD7",21.1854542422886,0.723766282894899,1.42237193404004,0.508844603562406,0.610861152124667,NA
"ACCS",93.7256962497352,0.567891322227375,0.76214894858993,0.745118553634489,0.456200053811101,0.7356998364846
"ACCSL",0,NA,NA,NA,NA,NA
"ACD",253.961851977124,-0.0392717056769306,0.574843114955752,-0.0683172584922645,0.945533085935227,0.981488197042936
"ACE",49.0277627446219,0.325407319172872,0.983410906869816,0.330896593580235,0.740722595100305,0.897969746683002
"ACE2",5.36293503973985,0.689968324303674,2.66983988474575,0.258430600368899,0.796074602793081,NA
"ACE2-DT",0.455993585780453,-1.951880622736,6.08745070361914,-0.320640070493804,0.748483167762245,NA
"ACE3P",0,NA,NA,NA,NA,NA
"ACER1",4.9272877569147,2.37591253352488,3.10073312263535,0.76624218839755,0.443532209922508,NA
"ACER2",318.304327082804,-0.535382386340479,0.613396010271977,-0.872816870952735,0.382762902371532,0.686332737485476
"ACER2P1",0,NA,NA,NA,NA,NA
"ACER3",2064.60093186386,-0.635582655590795,0.42306959522895,-1.50231229745272,0.133016474198484,0.43297979642946
"ACHE",41.3005969969742,-2.38094236144316,1.21152935172019,-1.96523704362803,0.0493868083636325,0.259801885061088
"ACIN1",3115.89575599494,0.123175056225158,0.390415413312297,0.315497421528869,0.752384008496669,0.902931160984577
"ACKR1",1.06514366668305,-3.29568855341711,6.00589167997913,-0.548742589614697,0.583182113969908,NA
"ACKR2",1082.03177644492,-0.8158126912945,0.429200374292982,-1.90077348520113,0.0573316884697288,0.283356800053735
"ACKR3",109.118426379698,-0.77868996502823,0.744515442131606,-1.04590169788659,0.29560642038249,0.617586303960683
"ACKR4",2.16365626449207,-1.65905855817483,4.64621212685049,-0.357077660872848,0.721033667598166,NA
"ACKR4P1",0,NA,NA,NA,NA,NA
"ACLY",3005.06466856256,-0.277117321391362,0.395190429891944,-0.701224777804294,0.483162749054052,0.753900592222636
"ACMSD",0.832226681138264,0.126914131057504,5.88702083207307,0.0215582948791456,0.98280030165787,NA
"ACNATP",0,NA,NA,NA,NA,NA
"ACO1",1157.5310057671,-0.576080922245871,0.422104706574144,-1.36478203932246,0.172321565490035,0.489224479160644
"ACO2",2106.85097251883,-0.188481573579874,0.399449881813567,-0.471852871063917,0.637031809626627,0.845509727675683
"ACOD1",175.789161608375,-1.74280097825804,0.827208448184513,-2.10684620313416,0.0351309130610113,0.21657717848095
"ACOT1",162.544246547608,-1.38462645487761,0.666167127748771,-2.07849711761789,0.0376635961051364,0.224912455897907
"ACOT11",114.37903157226,-0.551390254269782,0.712941853812843,-0.773401437046969,0.439284839769329,0.723591560452252
"ACOT12",0,NA,NA,NA,NA,NA
"ACOT13",619.45038976668,-0.709848323450822,0.45430354915137,-1.56249786024522,0.118170749551663,0.409564246189905
"ACOT2",795.481228995006,-1.63441532198432,0.465621730269741,-3.51017836095725,0.000447806205248745,0.0108998250884182
"ACOT4",124.290143706372,-0.867299235661594,0.728171277479483,-1.19106488059196,0.233628115472637,0.561328952456931
"ACOT6",0.455993585780453,-1.951880622736,6.08745070361914,-0.320640070493804,0.748483167762245,NA
"ACOT7",742.273790825037,-1.07140886141387,0.444472458444701,-2.41051799961453,0.0159298852590071,0.132533045380869
"ACOT8",296.588993374303,-0.434483707879049,0.546154591165005,-0.795532464447933,0.426303834204853,0.716330561849557
"ACOT9",495.261055090822,0.703532934846586,0.473418592405167,1.48606950832315,0.137260736542853,0.438175071825287
"ACOX1",1461.75126672754,-0.418349891392278,0.411715268087735,-1.0161145913664,0.309574821426762,0.629668345349517
"ACOX2",2.94283324388613,1.06466819498872,3.52685580893841,0.301874602383924,0.76274765744211,NA
"ACOX3",538.872373713364,-0.272201814403836,0.506376554965603,-0.537548217299131,0.590888988154536,0.819697678167783
"ACOXL",1109.37867107754,-1.48899716384777,0.441773383978858,-3.37049993921551,0.000750319225614403,0.0156504262271922
"ACOXL-AS1",6.68452423778455,0.700038653293828,2.4115418501542,0.290286752953952,0.77159687236027,NA
"ACP1",2569.305921119,-1.00094656199929,0.394451855566126,-2.53756332458549,0.0111627171123482,0.106741670257429
"ACP2",471.621629484224,-0.246890918195729,0.500526482288791,-0.493262448505729,0.621827157918522,0.837222605265777
"ACP3",199.132819923606,0.865257877567147,0.591734514496569,1.46224000184151,0.143675453420198,0.447903604677132
"ACP4",0,NA,NA,NA,NA,NA
"ACP5",586.794188909646,0.0301381073214324,0.458649608126047,0.0657105267015724,0.947608291432932,0.981962688189198
"ACP6",72.1662991658244,1.11507231571614,0.848325062535568,1.31443990630583,0.188698208506469,0.514058489427686
"ACP7",6.27492221130076,0.312338207180304,2.48799668375908,0.125538031951231,0.900097618037153,NA
"ACR",0.266285916670762,-1.55813889262322,6.10497358612234,-0.255224510088813,0.798549701468962,NA
"ACRBP",93.8925409053651,0.658047469245459,0.764360190840346,0.860912796259045,0.389286073406026,0.691260908836023
"ACRP1",0.599309695593481,3.22487268242861,5.85997769186276,0.550321665371988,0.582098766770113,NA
"ACRV1",1.21164201935765,-0.577092962915114,5.84250585499118,-0.0987749053639562,0.921316993655313,NA
"ACSBG1",9.14435945048739,0.399148083967945,2.24052273577105,0.17814953519344,0.858605540726288,NA
"ACSBG2",1.25485133579274,-3.51445173469109,5.90361859841725,-0.595304672228201,0.551639833366946,NA
"ACSF2",340.850773321108,-0.724070652915572,0.535325366359232,-1.35258050228407,0.176189684821464,0.494688342728205
"ACSF3",321.000253066682,0.893816617705765,0.516848774819561,1.7293581048302,0.0837450232791958,0.346023909318024
"ACSL1",4601.52966690215,1.99955200141997,0.432301792298531,4.6253613495064,3.73945887670516e-06,0.000279529296539899
"ACSL3",354.801397604699,0.999201969129425,0.505647201207858,1.97608523639129,0.0481451242397799,0.25558222766943
"ACSL3-AS1",0,NA,NA,NA,NA,NA
"ACSL3P1",0,NA,NA,NA,NA,NA
"ACSL4",6710.83637296936,-0.4337708700433,0.386973807205631,-1.12093082778805,0.262317307470791,0.58652970996278
"ACSL5",360.525918390227,0.929624314613693,0.503242836434986,1.84726785422169,0.0647083294459957,0.300502951567875
"ACSL6",198.676612632847,-3.30106972547091,3.08387092976243,-1.07043057269755,0.284425544029336,0.606231084292373
"ACSL6-AS1",0,NA,NA,NA,NA,NA
"ACSM1",6.69503015543073,2.36495662456353,2.47094561240652,0.957105900141704,0.338513805892297,NA
"ACSM2A",5.32704939808937,4.04979496786339,3.0413047771353,1.33159787151553,0.182992364745243,NA
"ACSM2B",5.16590369584555,-3.01840633128073,3.01237485937137,-1.00200223152527,0.316342515080575,NA
"ACSM3",53.5562480494234,0.688848127528953,0.970581678570432,0.709727107710869,0.477873378694804,0.751592798746095
"ACSM4",0.29965484779674,2.2249267189133,5.94809120947645,0.37405726317185,0.70836171348144,NA
"ACSM5",3.60888080173157,2.63359792163556,3.60428808348581,0.730684634700048,0.464971802932899,NA
"ACSM5P1",0,NA,NA,NA,NA,NA
"ACSM6",0.755648433577193,0.490638828534982,5.91406554484573,0.0829613444109673,0.933882276307224,NA
"ACSS1",3201.49255189768,-0.174321883653417,0.412665291198764,-0.422429235923922,0.672711742023771,0.865226833163608
"ACSS2",973.090739076158,-0.675400758075614,0.436889415474986,-1.54593069585199,0.122121306279755,0.415613209215546
"ACSS3",11.844728980244,1.1666121999647,1.87845052251777,0.621050267749953,0.534566549549037,NA
"ACTA1",8.80401199678006,-2.12027962428835,2.33929898107534,-0.906373935713718,0.364737963665335,NA
"ACTA2",60.9757807611055,0.551733733406952,0.898869135324487,0.613808742256768,0.539341719600567,0.790279610442959
"ACTA2-AS1",3.1659098441218,1.43674230142975,3.81719493072571,0.376386935302935,0.7066292572603,NA
"ACTB",60883.2059993306,1.232727482025,0.399667789915044,3.08438036071668,0.00203976630967193,0.0328998890210611
"ACTBL2",5.06328019194311,0.497461611427037,2.7417639991808,0.18143852336513,0.856023383366233,NA
"ACTBP1",4.97367931621136,1.59582990682705,2.77584835922308,0.574898085309566,0.565360224929592,NA
"ACTBP11",3.0194114914472,0.960899562957339,3.50214325293682,0.274374716725694,0.783796670858108,NA
"ACTBP12",1.85416103138622,-0.0756897353691506,4.37728155522978,-0.017291493456417,0.986204071828633,NA
"ACTBP14",1.35495812917067,2.08242286790383,5.56417876038999,0.374255205948465,0.70821445488747,NA
"ACTBP15",2.98922480318279,-0.193265212560311,3.59516644409204,-0.053756958284339,0.957128802216317,NA
"ACTBP16",1.82397434312181,-4.03142471118422,5.63062355861691,-0.715981927972199,0.474002507982073,NA
